orderID,orderDate,articleID,colorCode,sizeCode,productGroup,quantity,price,voucherID,voucherAmount,customerID,deviceID,paymentMethod,rrp,returnQuantity,,
a1695916,2015-08-22,i1002954,3086,I,17,1,"10,0",0,"0,0",c1125408,4,CBA,"19,99","0,0",,
a1189864,2014-06-21,i1000761,1007,38,3,1,"20,0",0,"0,0",c1037362,3,CBA,"29,99","0,0",,
a1614551,2015-06-19,i1001118,1079,44,3,1,"20,0",0,"0,0",c1057965,2,PAYPALVC,"29,99","1,0",,
a1315214,2014-10-10,i1000420,1014,44,3,1,"25,99",0,"0,0",c1196101,4,BPRG,"25,99","0,0",,
a1491012,2015-03-20,i1002862,1012,I,17,1,"10,0",0,"0,0",c1235308,5,BPRG,"19,99","0,0",,
a1403238,2015-01-02,i1003515,7097,32,2,1,"59,99",v1000321,"10,0",c1010282,2,PAYPALVC,"59,99","1,0",,
a1358399,2014-11-14,i1002788,1769,I,17,1,"15,0",0,"0,0",c1014447,2,BPRG,"19,99","0,0",,
a1271025,2014-08-30,i1000847,2001,36,3,1,"15,0",0,"0,0",c1083122,2,BPRG,"29,99","0,0",,
a1533295,2015-04-22,i1003836,1061,44,1,1,"59,99",0,"0,0",c1260351,2,BPRG,"59,99","1,0",,
a1271030,2014-08-30,i1000824,1012,38,3,1,"15,0",0,"0,0",c1155263,2,BPRG,"29,99","1,0",,
a1189883,2014-06-21,i1000781,3961,44,3,1,"15,0",v1000220,"10,0",c1059491,2,BPRG,"22,99","0,0",,
a1655304,2015-07-19,i1000493,1093,40,3,1,"39,99",0,"0,0",c1295611,2,KKE,"39,99","1,0",,
a1736609,2015-09-24,i1001078,1000,40,3,1,"9,0",0,"0,0",c1317489,2,BPRG,"29,99","1,0",,
a1189888,2014-06-21,i1001808,2493,40,8,1,"35,99",0,"0,0",c1035524,3,CBA,"35,99","0,0",,
a1655304,2015-07-19,i1001691,1086,40,8,1,"20,0",0,"0,0",c1295611,2,KKE,"39,99","1,0",,
a1315232,2014-10-10,i1000365,1019,40,3,1,"10,0",0,"0,0",c1121272,2,BPRG,"15,99","0,0",,
a1614574,2015-06-19,i1001757,1085,44,8,1,"35,99",0,"0,0",c1000989,2,BPRG,"35,99","1,0",,
a1403256,2015-01-02,i1001010,3060,44,3,1,"29,99",0,"0,0",c1055494,2,BPRG,"29,99","0,0",,
a1403256,2015-01-02,i1003416,7038,30,2,1,"59,99",0,"0,0",c1055494,2,BPRG,"59,99","0,0",,
a1358422,2014-11-14,i1001293,1001,36,4,1,"39,99",0,"0,0",c1188887,3,BPRG,"39,99","0,0",,
a1695950,2015-08-22,i1001719,3001,36,8,1,"35,99",0,"0,0",c1094646,3,BPRG,"35,99","1,0",,
a1358434,2014-11-14,i1001610,1002,44,7,1,"100,0",0,"0,0",c1098295,2,BPRG,"149,99","1,0",,
a1655327,2015-07-19,i1000342,1050,42,3,1,"10,0",0,"0,0",c1122264,2,BPRG,"15,99","0,0",,
a1614601,2015-06-19,i1001897,1000,40,8,1,"29,99",v1000535,"10,0",c1080926,2,BPRG,"29,99","0,0",,
a1271062,2014-08-30,i1003479,6962,34,2,1,"69,99",0,"0,0",c1182740,2,PAYPALVC,"69,99","1,0",,
a1230545,2014-07-24,i1003114,3993,I,17,1,"7,0",0,"0,0",c1016687,5,BPRG,"22,99","0,0",,
a1151257,2014-05-24,i1000831,1961,42,3,1,"35,99",0,"0,0",c1025110,2,BPRG,"35,99","1,0",,
a1736647,2015-09-24,i1001675,3085,38,8,1,"12,0",0,"0,0",c1317492,2,BPRG,"39,99","1,0",,
a1403283,2015-01-02,i1002339,1994,42,13,1,"12,0",0,"0,0",c1222742,2,PAYPALVC,"39,99","1,0",,
a1403285,2015-01-02,i1000397,1001,40,3,1,"17,99",0,"0,0",c1219830,2,BPRG,"17,99","0,0",,
a1655337,2015-07-19,i1000667,1096,40,3,1,"25,99",0,"0,0",c1295618,3,BPRG,"25,99","0,0",,
a1151266,2014-05-24,i1000885,3012,36,3,1,"22,99",0,"0,0",c1127417,2,BPRG,"22,99","1,0",,
a1151266,2014-05-24,i1000885,3493,38,3,1,"22,99",0,"0,0",c1127417,2,BPRG,"22,99","1,0",,
a1151268,2014-05-24,i1003278,1007,34,3,1,"12,95",v1000205,"0,0",c1014447,2,NN,"12,95","0,0",,
a1271085,2014-08-30,i1000929,1854,44,3,1,"39,99",0,"0,0",c1012667,2,BPRG,"39,99","0,0",,
a1736662,2015-09-24,i1001909,2001,38,8,1,"9,0",0,"0,0",c1210125,2,BPRG,"29,99","0,0",,
a1655345,2015-07-19,i1003232,1093,42,3,1,"22,99",0,"0,0",c1078981,3,BPRG,"22,99","1,0",,
a1358467,2014-11-14,i1001853,1493,44,8,1,"39,99",0,"0,0",c1040225,2,BPRG,"39,99","1,0",,
a1403301,2015-01-02,i1003279,1059,36,3,1,"12,95",0,"0,0",c1204624,2,BPRG,"12,95","1,0",,
a1574460,2015-05-21,i1001141,1077,44,4,1,"29,99",0,"0,0",c1272698,2,BPRG,"29,99","0,0",,
a1533369,2015-04-22,i1002505,1061,38,14,1,"70,0",0,"0,0",c1201403,2,BPRG,"99,99","1,0",,
a1189959,2014-06-21,i1000695,2953,44,3,1,"35,99",v1000220,"10,0",c1029247,2,BPRG,"35,99","0,0",,
a1736671,2015-09-24,i1001731,1098,42,8,1,"39,99",v1000747,"5,0",c1291856,2,BPRG,"39,99","0,0",,
a1230577,2014-07-24,i1000931,3927,36,3,1,"25,99",0,"0,0",c1168219,2,BPRG,"25,99","0,0",,
a1533376,2015-04-22,i1000678,1077,36,3,1,"35,99",0,"0,0",c1260384,3,BPRG,"35,99","1,0",,
a1230583,2014-07-24,i1001527,1986,44,6,1,"35,0",v1000169,"10,0",c1170004,3,PAYPALVC,"49,99","0,0",,
a1315316,2014-10-10,i1002500,1001,42,14,1,"89,99",0,"0,0",c1007441,2,BPRG,"89,99","1,0",,
a1533381,2015-04-22,i1000342,1000,38,3,1,"15,99",0,"0,0",c1042396,2,BPRG,"15,99","0,0",,
a1189978,2014-06-21,i1003714,1001,42,1,1,"49,99",v1000219,"10,0",c1079723,4,BPRG,"49,99","1,0",,
a1533381,2015-04-22,i1001953,2079,38,8,1,"39,99",0,"0,0",c1042396,2,BPRG,"39,99","1,0",,
a1447003,2015-02-13,i1003796,2769,34,1,1,"40,0",0,"0,0",c1006586,2,PAYPALVC,"79,99","1,0",,
a1736685,2015-09-24,i1000489,3493,34,3,1,"15,0",0,"0,0",c1006586,2,PAYPALVC,"25,99","1,0",,
a1447007,2015-02-13,i1000315,1076,38,3,1,"22,99",0,"0,0",c1235073,4,BPRG,"22,99","0,0",,
a1271121,2014-08-30,i1002194,1014,44,9,1,"49,99",0,"0,0",c1022932,2,BPRG,"49,99","1,0",,
a1736687,2015-09-24,i1002316,3493,44,13,1,"30,0",0,"0,0",c1317502,3,BPRG,"59,99","1,0",,
a1574484,2015-05-21,i1001901,1493,36,8,1,"35,99",0,"0,0",c1190868,2,PAYPALVC,"35,99","1,0",,
a1403330,2015-01-02,i1001030,1065,38,3,1,"35,99",0,"0,0",c1107192,5,BPRG,"35,99","0,0",,
a1574487,2015-05-21,i1001679,2067,44,8,1,"35,99",0,"0,0",c1060359,2,BPRG,"35,99","0,0",,
a1533396,2015-04-22,i1001048,1003,38,3,1,"25,0",0,"0,0",c1021391,2,BPRG,"35,99","0,0",,
a1315338,2014-10-10,i1000322,1010,36,3,1,"18,0",v1000166,"10,0",c1127387,2,PAYPALVC,"25,99","0,0",,
a1358504,2014-11-14,i1001418,2012,38,5,1,"39,99",0,"0,0",c1208683,2,BPRG,"39,99","0,0",,
a1271138,2014-08-30,i1000397,1927,40,3,1,"17,99",v1000166,"10,0",c1182765,3,KKE,"17,99","0,0",,
a1230607,2014-07-25,i1002120,1012,36,9,1,"49,99",0,"0,0",c1029480,2,BPRG,"49,99","1,0",,
a1358508,2014-11-14,i1001321,1001,36,5,1,"59,99",0,"0,0",c1208687,2,BPRG,"59,99","0,0",,
a1533404,2015-04-22,i1002928,1624,A,17,1,"19,99",0,"0,0",c1236748,2,BPRG,"19,99","1,0",,
a1190008,2014-06-21,i1003345,6796,29,2,1,"40,0",0,"0,0",c1157131,2,BPRG,"59,99","1,0",,
a1447035,2015-02-13,i1001593,1055,36,7,1,"99,99",0,"0,0",c1003759,4,BPRG,"99,99","1,0",,
a1447041,2015-02-13,i1002146,1001,36,9,1,"20,0",0,"0,0",c1073415,2,BPRG,"39,99","1,0",,
a1533421,2015-04-22,i1001596,1033,44,7,1,"99,99",0,"0,0",c1260392,2,BPRG,"99,99","1,0",,
a1315368,2014-10-10,i1001671,1044,44,7,1,"99,99",0,"0,0",c1022560,2,KKE,"99,99","0,0",,
a1655393,2015-07-20,i1002292,1001,36,13,1,"55,0",0,"0,0",c1159287,2,BPRG,"79,99","1,0",,
a1574525,2015-05-21,i1002375,3086,42,13,1,"59,99",0,"0,0",c1141606,2,BPRG,"59,99","0,0",,
a1403378,2015-01-02,i1001861,1001,40,8,1,"49,99",0,"0,0",c1022382,2,BPLS,"49,99","1,0",,
a1230633,2014-07-25,i1001249,1986,38,4,1,"25,0",0,"0,0",c1170022,2,VORAUS,"35,99","1,0",,
a1358531,2014-11-14,i1001410,2001,34,5,1,"49,99",0,"0,0",c1207890,4,BPRG,"49,99","1,0",,
a1614710,2015-06-19,i1002408,1000,34,13,1,"69,99",0,"0,0",c1184760,2,BPRG,"69,99","2,0",,
a1190021,2014-06-21,i1000880,3493,42,3,1,"29,99",v1000219,"10,0",c1028553,2,KKE,"29,99","1,0",,
a1151351,2014-05-24,i1001316,1975,44,5,1,"15,0",v1000108,"10,0",c1143587,2,BPRG,"49,99","0,0",,
a1230633,2014-07-25,i1002107,1997,38,9,1,"30,0",0,"0,0",c1170022,2,VORAUS,"59,99","1,0",,
a1491142,2015-03-20,i1001136,1493,34,4,1,"29,99",0,"0,0",c1241775,5,BPRG,"29,99","1,0",,
a1358539,2014-11-14,i1003721,1997,38,1,1,"20,0",0,"0,0",c1078406,2,BPLS,"69,99","0,0",,
a1315386,2014-10-10,i1000980,1012,40,3,1,"29,99",v1000078,"10,0",c1022364,2,BPRG,"29,99","0,0",,
a1533451,2015-04-22,i1001360,1065,44,5,1,"20,0",0,"0,0",c1142426,2,BPRG,"29,99","1,0",,
a1447070,2015-02-13,i1002349,3001,40,13,1,"30,0",0,"0,0",c1235088,3,BPRG,,"0,0",,
a1151367,2014-05-24,i1001772,2012,42,8,1,"39,99",0,"0,0",c1045366,2,BPRG,"39,99","1,0",,
a1736757,2015-09-24,i1003625,7200,26,2,1,"69,99",0,"0,0",c1021640,2,BPRG,"69,99","0,0",,
a1696056,2015-08-23,i1001758,1090,44,8,1,"17,99",0,"0,0",c1118712,3,BPRG,"35,99","1,0",,
a1614730,2015-06-19,i1000709,1003,40,3,1,"29,99",0,"0,0",c1284304,2,BPRG,"29,99","0,0",,
a1190048,2014-06-21,i1000764,1978,44,3,1,"20,0",0,"0,0",c1071894,2,BPRG,"29,99","0,0",,
a1736763,2015-09-24,i1000477,1093,36,3,1,"20,0",0,"0,0",c1313217,2,BPRG,"39,99","0,0",,
a1614734,2015-06-19,i1002285,3493,38,13,1,"69,99",0,"0,0",c1020925,2,BPRG,"69,99","1,0",,
a1358551,2014-11-14,i1003455,1927,34,2,1,"49,99",0,"0,0",c1208695,2,BPRG,"49,99","1,0",,
a1491171,2015-03-20,i1001888,1076,36,8,1,"30,0",0,"0,0",c1092932,4,BPRG,"39,99","1,0",,
a1403428,2015-01-02,i1001029,1055,40,3,1,"29,99",0,"0,0",c1055557,2,BPRG,"29,99","0,0",,
a1190054,2014-06-21,i1003714,1953,42,1,1,"49,99",v1000220,"10,0",c1078250,2,BPRG,"49,99","1,0",,
a1190054,2014-06-21,i1003732,1953,42,1,1,"39,99",v1000220,"10,0",c1078250,2,BPRG,"39,99","1,0",,
a1447093,2015-02-13,i1001020,1056,42,3,1,"20,0",0,"0,0",c1110107,2,BPRG,"29,99","1,0",,
a1736773,2015-09-24,i1002411,1001,44,14,1,"99,99",0,"0,0",c1081889,5,BPRG,"99,99","1,0",,
a1315414,2014-10-10,i1001531,1001,38,6,1,"39,99",v1000086,"10,0",c1041172,2,BPRG,,"1,0",,
a1736777,2015-09-24,i1003276,1493,34,3,1,"39,99",0,"0,0",c1317535,2,BPRG,"39,99","0,0",,
a1447102,2015-02-13,i1001327,1056,38,5,1,"35,0",0,"0,0",c1235099,2,BPRG,"49,99","0,0",,
a1403438,2015-01-02,i1003473,1014,29,2,1,"69,99",0,"0,0",c1194708,2,BPRG,"69,99","1,0",,
a1696083,2015-08-23,i1000494,1089,36,3,1,"18,0",0,"0,0",c1175349,2,BPRG,"25,99","1,0",,
a1655444,2015-07-20,i1001333,2001,42,5,1,"15,0",0,"0,0",c1164858,3,BPRG,"49,99","0,0",,
a1696086,2015-08-23,i1003242,2110,40,3,1,"29,99",v1000747,"5,0",c1065849,2,BPRG,"29,99","0,0",,
a1151405,2014-05-24,i1002385,7048,36,13,1,"59,99",0,"0,0",c1143614,3,BPRG,"59,99","0,0",,
a1533492,2015-04-22,i1001880,1033,42,8,1,"18,0",0,"0,0",c1260417,2,BPRG,"35,99","1,0",,
a1358586,2014-11-15,i1000989,1493,40,3,1,"29,99",0,"0,0",c1144702,2,PAYPALVC,"29,99","1,0",,
a1533500,2015-04-22,i1002955,3081,I,17,1,"22,99",0,"0,0",c1004878,2,BPRG,"22,99","0,0",,
a1403468,2015-01-02,i1000365,1018,44,3,1,"8,0",0,"0,0",c1108612,2,BPRG,"15,99","1,0",,
a1230699,2014-07-25,i1003370,7016,28,2,0,"0,0",0,"0,0",c1022730,2,BPRG,"59,99","0,0",,
a1614783,2015-06-19,i1002506,1012,36,14,1,"45,0",v1000703,"14,0",c1108988,2,BPRG,"89,99","1,0",,
a1736809,2015-09-24,i1003952,1092,40,1,1,"69,99",0,"0,0",c1317540,2,BPRG,"69,99","1,0",,
a1271250,2014-08-30,i1001782,3001,40,8,1,"39,99",0,"0,0",c1004223,4,CBA,"39,99","0,0",,
a1358598,2014-11-15,i1001274,1043,38,4,1,"18,0",0,"0,0",c1086200,2,BPRG,"59,99","1,0",,
a1447129,2015-02-13,i1001866,1001,38,8,1,"35,0",0,"0,0",c1029408,2,BPRG,"49,99","1,0",,
a1230712,2014-07-25,i1003422,7045,28,2,1,"69,99",0,"0,0",c1085935,2,BPRG,"69,99","0,0",,
a1533525,2015-04-22,i1000678,1079,36,3,1,"35,99",0,"0,0",c1257897,2,CBA,"35,99","1,0",,
a1614793,2015-06-19,i1003278,1093,40,3,1,"12,95",0,"0,0",c1088774,3,NN,"12,95","1,0",,
a1655484,2015-07-20,i1002319,1091,40,13,1,"69,99",0,"0,0",c1295742,2,PAYPALVC,"69,99","0,0",,
a1190096,2014-06-21,i1003744,1961,34,1,1,"39,99",0,"0,0",c1157178,2,CBA,"39,99","0,0",,
a1574621,2015-05-21,i1001095,3089,40,3,1,"29,99",0,"0,0",c1053942,2,BPRG,"29,99","0,0",,
a1655490,2015-07-20,i1001916,2067,44,8,1,"30,0",0,"0,0",c1159552,2,BPRG,,"0,0",,
a1315467,2014-10-10,i1003801,1769,36,1,1,"49,99",v1000237,"15,0",c1004121,2,BPRG,"49,99","1,0",,
a1271266,2014-08-30,i1002467,7032,42,14,1,"35,0",0,"0,0",c1035510,2,NN,"69,99","0,0",,
a1271267,2014-08-30,i1000271,1027,34,2,1,"69,99",0,"0,0",c1108116,2,BPRG,"69,99","1,0",,
a1315472,2014-10-10,i1000947,1032,42,3,1,"39,99",0,"0,0",c1183270,2,BPRG,"39,99","1,0",,
a1491250,2015-03-20,i1002915,3079,I,17,1,"17,99",v1000475,"10,0",c1004805,2,BPRG,"17,99","1,0",,
a1696121,2015-08-23,i1002941,3079,I,17,1,"12,0",0,"0,0",c1292580,3,BPRG,"39,99","0,0",,
a1574633,2015-05-21,i1001759,1086,34,8,1,"29,99",0,"0,0",c1272754,2,PAYPALVC,"29,99","1,0",,
a1696122,2015-08-23,i1001757,1089,42,8,1,"17,99",0,"0,0",c1307063,4,BPRG,,"0,0",,
a1151439,2014-05-24,i1003967,1000,36,1,1,"39,99",0,"0,0",c1062645,5,NN,"39,99","1,0",,
a1533552,2015-04-22,i1001052,1077,42,3,1,"25,0",0,"0,0",c1260439,2,BPRG,"35,99","0,0",,
a1574640,2015-05-21,i1002288,1077,42,13,1,"69,99",0,"0,0",c1060720,3,CBA,"69,99","1,0",,
a1271280,2014-08-30,i1000881,3493,38,3,1,"20,0",0,"0,0",c1181657,2,CBA,"29,99","0,0",,
a1271282,2014-08-30,i1001784,2014,38,8,1,"39,99",0,"0,0",c1182812,2,BPRG,"39,99","1,0",,
a1533562,2015-04-22,i1000333,1077,38,3,1,"39,99",v1000415,"10,0",c1039802,2,BPRG,"39,99","1,0",,
a1574650,2015-05-21,i1001108,3067,44,3,1,"25,99",0,"0,0",c1002065,2,BPRG,"25,99","1,0",,
a1574651,2015-05-21,i1001550,1079,44,6,1,"49,99",v1000617,"0,0",c1272761,2,BPRG,"49,99","1,0",,
a1655526,2015-07-20,i1000299,1091,42,3,1,"25,99",0,"0,0",c1240213,2,BPRG,"25,99","0,0",,
a1574652,2015-05-21,i1000708,1055,42,3,1,"15,99",0,"0,0",c1272758,2,BPRG,"15,99","1,0",,
a1447182,2015-02-13,i1001313,1066,42,5,1,"39,99",0,"0,0",c1013993,2,BPRG,"39,99","1,0",,
a1358653,2014-11-15,i1002755,1019,I,17,1,"10,0",0,"0,0",c1141793,2,BPRG,"19,99","0,0",,
a1533575,2015-04-22,i1001053,3075,42,3,1,"20,0",0,"0,0",c1064204,2,BPRG,"29,99","0,0",,
a1533589,2015-04-22,i1003279,1067,42,3,1,"12,95",0,"0,0",c1260446,3,PAYPALVC,"12,95","0,0",,
a1230781,2014-07-25,i1000377,1975,44,3,1,"19,99",0,"0,0",c1003990,2,PAYPALVC,"19,99","0,0",,
a1315521,2014-10-10,i1001605,1016,40,7,1,"139,99",v1000237,"21,0",c1129028,2,BPRG,"139,99","1,0",,
a1315520,2014-10-10,i1002715,3010,I,17,1,"9,0",0,"0,0",c1196238,3,CBA,"29,99","0,0",,
a1696164,2015-08-23,i1001719,3096,42,8,1,"35,99",0,"0,0",c1307071,3,CBA,"35,99","0,0",,
a1447198,2015-02-13,i1003973,1001,38,1,1,"30,0",0,"0,0",c1011432,2,BPRG,"69,99","1,0",,
a1230786,2014-07-25,i1001302,1961,44,4,1,"20,0",0,"0,0",c1141815,4,PAYPALVC,"69,99","0,0",,
a1533595,2015-04-22,i1000303,3088,38,3,1,"29,99",0,"0,0",c1244138,2,BPRG,"29,99","0,0",,
a1447214,2015-02-13,i1001292,1044,38,4,1,"20,0",0,"0,0",c1235136,2,BPRG,"39,99","0,0",,
a1696178,2015-08-23,i1003938,3096,36,1,1,"59,99",0,"0,0",c1017487,4,BPRG,"59,99","1,0",,
a1696180,2015-08-23,i1003135,1001,40,3,2,"39,98",0,"0,0",c1257118,2,CBA,"19,99","0,0",,
a1614863,2015-06-19,i1000632,1003,44,3,1,"15,0",0,"0,0",c1163194,3,BPRG,"29,99","0,0",,
a1533610,2015-04-22,i1003877,1854,40,1,1,"49,99",0,"0,0",c1260462,4,BPRG,"49,99","0,0",,
a1271345,2014-08-30,i1002055,1961,36,8,1,"49,99",0,"0,0",c1071944,2,BPRG,"49,99","0,0",,
a1533615,2015-04-22,i1001012,3012,44,3,1,"10,0",0,"0,0",c1004647,2,BPRG,"35,99","1,0",,
a1447227,2015-02-13,i1001010,3001,42,3,1,"20,0",0,"0,0",c1137790,3,BPRG,"29,99","0,0",,
a1190180,2014-06-21,i1000880,3001,44,3,1,"29,99",0,"0,0",c1157172,2,BPRG,"29,99","1,0",,
a1151504,2014-05-24,i1002024,1961,42,8,1,"35,0",0,"0,0",c1035587,3,BPRG,"49,99","0,0",,
a1230818,2014-07-25,i1000364,1000,40,3,1,"15,99",0,"0,0",c1047880,2,PAYPALVC,"15,99","0,0",,
a1271360,2014-08-30,i1000925,1493,36,3,1,"25,99",0,"0,0",c1014710,2,BPRG,"25,99","0,0",,
a1447238,2015-02-13,i1001323,2055,38,5,1,"49,99",0,"0,0",c1026730,2,BPRG,"49,99","1,0",,
a1190185,2014-06-21,i1000793,1000,44,3,1,"25,0",0,"0,0",c1157168,5,BPRG,"35,99","1,0",,
a1736921,2015-09-24,i1001706,3096,38,8,1,"39,99",0,"0,0",c1085879,2,BPRG,"39,99","0,0",,
a1533628,2015-04-22,i1003869,1077,38,1,1,"49,99",0,"0,0",c1088834,3,BPRG,"49,99","1,0",,
a1533633,2015-04-22,i1002672,3055,I,17,1,"12,0",v1000242,"5,0",c1031834,2,PAYPALVC,"17,99","0,0",,
a1447247,2015-02-13,i1001543,3854,44,6,1,"39,99",0,"0,0",c1092365,2,KKE,"39,99","1,0",,
a1447250,2015-02-13,i1001273,1028,38,4,1,"20,0",0,"0,0",c1235142,3,BPRG,"59,99","0,0",,
a1491358,2015-03-20,i1003848,1055,34,1,1,"69,99",0,"0,0",c1247716,2,BPRG,"69,99","1,0",,
a1574713,2015-05-21,i1002201,7140,38,9,1,"49,99",v1000536,"10,0",c1271168,2,KKE,"49,99","1,0",,
a1358723,2014-11-15,i1000888,1927,42,3,1,"20,0",0,"0,0",c1206296,2,BPRG,"39,99","1,0",,
a1736936,2015-09-24,i1000344,1091,40,3,1,"20,0",0,"0,0",c1202117,2,CBA,"29,99","1,0",,
a1358726,2014-11-15,i1000929,1927,44,3,1,"30,0",v1000278,"10,0",c1065980,2,BPRG,"39,99","1,0",,
a1533650,2015-04-22,i1002156,2001,34,9,1,"29,99",v1000492,"10,0",c1144753,2,BPRG,"29,99","1,0",,
a1574723,2015-05-21,i1003435,1000,32,2,1,"49,99",0,"0,0",c1028735,3,BPRG,"49,99","1,0",,
a1533658,2015-04-22,i1003855,3003,44,1,1,"59,99",0,"0,0",c1260470,3,BPRG,"59,99","1,0",,
a1230841,2014-07-25,i1000929,1927,40,3,1,"39,99",0,"0,0",c1001682,2,CBA,"39,99","0,0",,
a1403609,2015-01-02,i1000931,3001,44,3,1,"15,0",0,"0,0",c1175869,4,BPRG,"25,99","0,0",,
a1271396,2014-08-30,i1001793,1493,36,8,1,"49,99",0,"0,0",c1182854,2,BPRG,"49,99","0,0",,
a1574744,2015-05-22,i1003893,1001,40,1,1,"49,99",0,"0,0",c1068743,4,PAYPALVC,"49,99","1,0",,
a1655633,2015-07-20,i1001086,1089,42,3,1,"20,0",0,"0,0",c1049167,2,BPRG,"29,99","1,0",,
a1315600,2014-10-10,i1000428,1927,36,3,1,"39,99",v1000237,"25,19",c1047158,2,KKE,"39,99","1,0",,
a1655636,2015-07-20,i1000398,1003,44,3,1,"17,99",0,"0,0",c1285499,2,CBA,"17,99","0,0",,
a1230858,2014-07-25,i1000765,1000,42,3,1,"9,0",0,"0,0",c1170095,2,BPRG,"29,99","0,0",,
a1533678,2015-04-22,i1003446,1056,26,2,1,"15,0",0,"0,0",c1185660,2,BPRG,"49,99","1,0",,
a1614932,2015-06-19,i1003127,1085,42,3,1,"29,99",0,"0,0",c1178295,4,BPRG,"29,99","0,0",,
a1736975,2015-09-24,i1001439,1493,36,5,1,"59,99",0,"0,0",c1317586,2,VORAUS,"59,99","0,0",,
a1403628,2015-01-02,i1000961,3014,40,3,1,"15,0",0,"0,0",c1222878,2,BPRG,"25,99","1,0",,
a1614936,2015-06-19,i1001852,1079,44,8,1,"30,0",0,"0,0",c1148988,2,BPRG,"39,99","0,0",,
a1358762,2014-11-15,i1001006,2028,40,3,1,"45,99",0,"0,0",c1208747,2,BPRG,"45,99","1,0",,
a1271425,2014-08-30,i1002030,1986,36,8,1,"39,99",0,"0,0",c1051711,2,BPRG,"39,99","0,0",,
a1533685,2015-04-22,i1000338,1493,40,3,1,"29,99",0,"0,0",c1259667,2,PAYPALVC,"29,99","0,0",,
a1491412,2015-03-20,i1001136,1079,38,4,1,"29,99",v1000475,"10,0",c1024777,2,BPRG,"29,99","1,0",,
a1614951,2015-06-19,i1003896,1000,40,1,1,"29,99",0,"0,0",c1284360,2,NN,"29,99","0,0",,
a1151585,2014-05-24,i1002213,1001,38,9,1,"29,99",0,"0,0",c1143683,2,BPRG,"29,99","0,0",,
a1358780,2014-11-15,i1003445,1927,29,2,1,"49,99",0,"0,0",c1019822,2,BPRG,"49,99","1,0",,
a1491424,2015-03-20,i1001128,3033,44,3,1,"29,99",0,"0,0",c1006600,2,BPRG,"29,99","1,0",,
a1230887,2014-07-25,i1000275,1012,34,2,1,"69,99",0,"0,0",c1108116,2,BPRG,"69,99","0,0",,
a1696277,2015-08-23,i1003879,1067,42,1,1,"40,0",0,"0,0",c1138987,2,KKE,,"0,0",,
a1696280,2015-08-23,i1003922,1097,38,1,1,"59,99",0,"0,0",c1307107,4,CBA,"59,99","0,0",,
a1271462,2014-08-30,i1003278,1018,44,3,1,"12,95",0,"0,0",c1007912,4,BPRG,"12,95","0,0",,
a1655676,2015-07-20,i1001758,1096,36,8,1,"35,99",v1000734,"10,0",c1203864,2,VORAUS,"35,99","1,0",,
a1491449,2015-03-20,i1002921,3055,I,17,1,"29,99",0,"0,0",c1019794,2,BPRG,"29,99","1,0",,
a1403693,2015-01-03,i1003482,6855,30,2,1,"49,99",v1000321,"10,0",c1222907,2,KKE,"49,99","1,0",,
a1574806,2015-05-22,i1000529,2086,36,3,1,"12,99",v1000617,"0,0",c1047051,3,BPRG,"12,99","1,0",,
a1190298,2014-06-21,i1000680,1013,40,3,1,"27,99",v1000219,"10,0",c1044538,3,BPRG,"27,99","1,0",,
a1230915,2014-07-25,i1002188,7008,40,9,1,"18,0",0,"0,0",c1143140,2,BPRG,"59,99","0,0",,
a1230918,2014-07-25,i1000873,1014,44,3,1,"22,99",0,"0,0",c1052855,2,BPRG,"22,99","1,0",,
a1230918,2014-07-25,i1001811,1493,44,8,1,"49,99",0,"0,0",c1052855,2,BPRG,"49,99","1,0",,
a1403709,2015-01-03,i1000990,1012,38,3,1,"27,99",0,"0,0",c1222954,2,BPRG,"27,99","1,0",,
a1230925,2014-07-25,i1000735,1995,44,3,1,"9,0",0,"0,0",c1039777,2,BPRG,"29,99","0,0",,
a1655701,2015-07-20,i1001078,1081,44,3,1,"20,0",0,"0,0",c1295802,2,BPRG,"29,99","1,0",,
a1615017,2015-06-19,i1003894,1092,40,1,1,"39,99",0,"0,0",c1134558,2,BPRG,"39,99","0,0",,
a1447365,2015-02-13,i1003994,8888,A,45,1,"0,0",0,"0,0",c1051681,2,BPRG,"0,0","0,0",,
a1447366,2015-02-13,i1001881,3076,40,8,1,"39,99",0,"0,0",c1235169,3,BPRG,"39,99","0,0",,
a1190320,2014-06-21,i1000851,1012,40,3,1,"17,99",0,"0,0",c1157204,2,PAYPALVC,"17,99","0,0",,
a1491490,2015-03-20,i1001590,1060,44,7,1,"99,99",0,"0,0",c1019146,2,BPRG,"99,99","1,0",,
a1403728,2015-01-03,i1001295,1001,42,4,1,"39,99",0,"0,0",c1015036,3,BPRG,"39,99","0,0",,
a1447376,2015-02-13,i1003539,7114,28,2,1,"69,99",0,"0,0",c1060598,3,BPRG,"69,99","0,0",,
a1615031,2015-06-19,i1003217,2089,42,3,1,"19,99",v1000601,"10,0",c1284382,4,KKE,"19,99","0,0",,
a1696330,2015-08-23,i1002936,3088,I,17,1,"5,0",0,"0,0",c1307110,2,KKE,"19,99","0,0",,
a1447380,2015-02-13,i1001328,1894,40,5,1,"35,0",0,"0,0",c1007649,2,BPRG,"49,99","1,0",,
a1447381,2015-02-13,i1000437,1058,44,3,1,"19,99",0,"0,0",c1045806,3,CBA,"19,99","0,0",,
